Temperatur (C)	Luftfugtighed (%)	Afstand (mm)	
22.20	85.00	7.16
22.20	85.00	7.18
22.20	85.00	6.38
22.20	85.00	6.26
22.20	85.00	7.27
22.20	85.00	7.33
22.20	85.00	7.74
22.20	85.00	7.52
22.20	85.00	7.22
22.20	85.00	7.25
22.20	85.00	7.52
22.20	85.00	7.33
22.20	85.00	6.31
22.10	85.00	7.27
22.20	85.00	6.31
22.10	85.00	7.23
22.20	85.00	7.16
22.20	85.00	7.20
22.20	85.00	7.22
22.20	85.00	7.14
22.20	85.00	7.27
22.10	85.00	6.28
22.20	85.00	7.25
22.20	85.00	7.08
22.20	85.00	7.22
22.20	85.00	7.18
22.20	85.00	7.18
22.20	85.00	7.27
22.20	85.00	6.29
22.20	85.00	7.25
22.20	85.00	7.14
22.10	85.00	7.23
22.20	85.00	7.16
22.10	85.00	7.20
22.20	85.00	7.14
22.20	85.00	7.23
22.20	85.00	7.16
22.20	85.00	7.65
22.20	85.00	7.56
22.20	85.00	7.22
22.20	85.00	7.27
22.10	85.00	7.10
22.20	85.00	7.25
22.20	85.00	7.14
22.10	85.00	7.23
22.20	85.00	7.18
22.10	85.00	7.20
22.20	85.00	7.20
22.20	85.00	7.14
22.20	85.00	7.25
22.20	85.00	6.34
22.10	85.00	7.27
22.10	85.00	7.29
22.20	85.00	7.67
22.20	85.00	7.14
22.20	85.00	7.16
22.20	85.00	7.67
22.10	85.00	7.74
22.20	85.00	7.10
22.20	85.00	7.20
22.20	85.00	7.18
22.20	85.00	7.76
22.20	85.00	6.88
22.20	85.00	7.23
22.10	85.00	7.16
22.20	85.00	7.23
22.20	85.00	7.16
22.10	85.00	7.18
22.20	85.00	7.20
22.20	85.00	7.06
22.20	85.00	7.27
22.20	85.00	7.12
22.20	85.00	7.23
22.20	85.00	7.16
22.20	85.00	7.16
22.20	85.00	7.18
22.10	85.00	7.20
22.20	85.00	7.16
22.20	85.00	7.18
22.20	85.00	7.23
22.20	85.00	7.16
22.20	85.00	7.25
22.20	85.00	7.12
22.20	85.00	7.25
22.20	85.00	7.16
22.20	85.00	7.35
22.20	85.00	6.99
22.20	85.00	7.27
22.20	85.00	7.16
22.10	85.00	7.27
22.20	85.00	7.12
22.20	85.00	6.95
22.20	85.00	6.81
22.20	85.00	7.25
22.10	85.00	7.12
22.20	85.00	7.25
22.20	85.00	7.10
22.20	85.00	7.25
22.20	85.00	7.14
22.10	85.00	7.20
22.20	85.00	7.16
22.20	85.00	7.20
22.20	85.00	7.16
22.10	85.00	7.20
22.20	85.00	7.18
22.20	85.00	7.20
22.20	85.00	7.18
22.20	85.00	7.16
22.20	85.00	6.93
22.10	85.00	6.79
22.20	85.00	7.25
22.20	85.00	7.18
22.20	85.00	7.22
22.10	85.00	7.20
22.20	85.00	7.22
22.20	85.00	7.18
22.20	85.00	7.25
22.20	85.00	7.14
22.10	85.00	7.23
22.20	85.00	7.20
22.20	85.00	6.37
22.20	85.00	7.12
22.20	85.00	7.22
22.20	85.00	7.16
22.20	85.00	7.23
22.20	85.00	7.12
22.20	85.00	7.16
22.20	85.00	7.12
22.20	85.00	7.25
22.10	85.00	7.12
22.10	85.00	7.23
22.20	85.00	7.12
22.20	85.00	7.46
22.20	85.00	7.06
22.10	85.00	7.59
22.20	85.00	7.14
22.20	85.00	7.25
22.10	85.00	7.02
22.20	85.00	7.25
22.20	85.00	7.08
22.20	85.00	7.18
22.20	85.00	7.16
22.20	85.00	7.14
22.20	85.00	7.18
22.20	85.00	7.20
22.20	85.00	6.26
22.10	85.00	6.88
22.20	85.00	6.99
22.20	85.00	7.14
22.20	85.00	7.10
22.20	85.00	7.16
22.10	85.00	7.08
22.20	85.00	7.10
22.20	85.00	7.14
22.20	85.00	7.06
22.20	85.00	7.12
22.20	85.00	7.08
22.20	85.00	7.18
22.20	85.00	7.04
22.20	85.00	7.16
22.20	85.00	7.08
22.20	85.00	7.12
22.20	85.00	7.04
22.20	85.00	7.12
22.10	85.00	7.14
22.10	85.00	7.06
22.20	85.00	7.16
22.20	85.00	7.04
22.20	85.00	7.18
22.20	85.00	7.04
22.20	85.00	7.18
22.20	85.00	7.06
22.20	85.00	7.18
22.10	85.00	7.06
22.20	85.00	7.16
22.20	85.00	7.04
22.20	85.00	7.18
22.20	85.00	6.25
22.10	84.00	7.48
22.20	84.00	7.08
22.20	84.00	7.16
22.10	85.00	7.12
22.20	84.00	7.10
22.20	84.00	7.18
22.20	84.00	7.04
22.20	84.00	7.18
22.10	85.00	7.06
22.20	85.00	7.14
22.10	84.00	6.25
22.20	85.00	7.14
22.20	85.00	7.56
22.20	85.00	7.14
22.20	84.00	6.28
22.20	85.00	7.10
22.20	85.00	6.37
22.20	85.00	7.04
22.20	85.00	7.18
22.20	85.00	6.67
22.20	85.00	7.14
22.20	85.00	7.06
22.20	85.00	7.18
22.20	85.00	7.04
22.10	85.00	7.16
22.20	85.00	7.02
22.20	85.00	7.18
22.10	85.00	7.04
22.10	85.00	7.18
22.20	85.00	7.04
22.20	85.00	7.20
22.10	85.00	7.54
22.20	84.00	7.61
22.20	85.00	7.56
22.20	84.00	7.18
22.20	84.00	7.02
22.20	84.00	7.14
22.20	84.00	7.04
22.10	84.00	7.16
22.10	84.00	7.08
22.20	84.00	7.18
22.20	84.00	7.12
22.20	84.00	7.12
22.10	84.00	7.14
22.20	84.00	7.06
22.20	84.00	7.18
22.10	84.00	7.06
22.20	84.00	7.18
22.20	84.00	7.08
22.20	84.00	6.81
22.20	84.00	7.08
22.20	84.00	7.18
22.20	84.00	7.44
22.20	84.00	7.14
22.20	84.00	7.12
22.20	84.00	7.16
22.20	84.00	7.08
22.20	84.00	7.16
22.20	84.00	7.10
22.20	84.00	7.12
22.20	84.00	7.14
22.20	84.00	7.04
22.20	84.00	7.14
22.20	84.00	7.06
22.20	84.00	7.18
22.10	84.00	7.04
22.20	84.00	7.18
22.20	84.00	7.06
22.20	84.00	7.67
22.20	84.00	7.04
22.20	84.00	7.10
22.20	84.00	7.14
22.20	84.00	7.10
22.20	84.00	7.18
22.20	84.00	6.25
22.20	84.00	7.18
22.20	84.00	7.06
22.20	84.00	7.18
22.20	84.00	7.06
22.20	84.00	7.20
22.10	84.00	7.04
22.20	84.00	7.18
22.10	84.00	7.02
22.20	84.00	7.16
22.10	84.00	7.06
22.20	84.00	7.31
22.20	84.00	7.12
22.20	84.00	7.29
22.20	84.00	7.14
22.10	84.00	7.01
22.20	84.00	7.20
22.10	84.00	6.97
22.20	84.00	7.16
22.20	84.00	7.06
22.20	84.00	7.14
22.20	84.00	6.74
22.20	84.00	7.20
22.20	84.00	6.71
22.20	84.00	7.08
22.20	84.00	7.18
22.20	84.00	7.10
22.20	85.00	7.04
22.20	85.00	7.01
22.10	84.00	7.14
22.20	85.00	6.97
22.20	85.00	7.12
22.20	84.00	6.77
22.10	84.00	7.10
22.10	84.00	6.88
22.20	84.00	7.08
22.20	84.00	6.99
22.10	84.00	7.10
22.10	84.00	6.97
22.10	84.00	7.10
22.10	84.00	6.95
22.20	84.00	7.08
22.20	84.00	7.01
22.20	84.00	7.06
22.10	84.00	7.02
22.10	84.00	7.04
22.20	84.00	7.06
22.10	84.00	7.02
22.20	84.00	7.12
22.10	84.00	6.25
22.20	84.00	7.12
22.20	84.00	6.26
22.10	84.00	7.12
22.20	84.00	6.97
22.20	84.00	7.06
22.20	84.00	6.99
22.10	84.00	7.06
22.20	84.00	7.01
22.20	84.00	7.02
22.20	84.00	7.04
22.10	84.00	6.97
22.20	84.00	7.10
22.20	84.00	6.97
22.10	84.00	7.08
22.20	84.00	6.21
22.20	84.00	7.10
22.20	84.00	6.97
22.20	84.00	7.10
22.10	84.00	6.99
22.20	84.00	7.12
22.20	84.00	6.95
22.20	84.00	7.10
22.20	84.00	6.97
22.10	84.00	7.08
22.20	84.00	7.52
22.20	84.00	7.08
22.20	84.00	6.99
22.20	84.00	7.06
22.20	84.00	6.22
22.20	84.00	7.08
22.10	84.00	6.99
22.10	84.00	7.06
22.20	84.00	7.02
22.20	84.00	7.04
22.20	84.00	7.08
22.20	84.00	7.01
22.20	84.00	7.10
22.20	84.00	7.01
22.10	84.00	7.10
22.10	84.00	6.99
22.10	84.00	7.42
22.20	84.00	6.32
22.10	84.00	7.12
22.10	84.00	6.95
22.20	84.00	7.10
22.20	84.00	6.97
22.10	84.00	7.10
22.10	84.00	6.99
22.10	84.00	7.08
22.20	84.00	7.01
22.20	85.00	7.10
22.20	85.00	6.95
22.20	85.00	7.12
22.20	85.00	6.21
22.10	85.00	7.08
22.10	85.00	7.02
22.20	84.00	7.06
22.20	85.00	7.04
22.20	84.00	6.99
22.10	84.00	7.12
22.20	84.00	6.99
22.20	85.00	7.14
22.20	84.00	6.95
22.10	84.00	7.06
22.10	84.00	6.99
22.20	85.00	7.08
22.20	85.00	6.99
22.20	84.00	7.10
22.20	84.00	7.18
22.20	85.00	6.77
22.20	85.00	7.20
22.20	85.00	7.06
22.20	85.00	7.04
22.10	85.00	6.83
22.20	85.00	6.21
22.20	84.00	7.06
22.20	84.00	7.06
22.20	84.00	6.97
22.20	84.00	7.08
22.20	84.00	6.99
22.20	84.00	7.06
22.20	84.00	6.21
22.10	84.00	7.04
22.20	84.00	6.21
22.20	84.00	7.08
22.20	84.00	6.99
22.10	84.00	7.01
22.20	84.00	6.97
22.20	84.00	7.08
22.10	84.00	7.02
22.20	84.00	6.99
22.20	84.00	6.93
22.20	84.00	7.01
22.20	84.00	7.10
22.10	84.00	6.15
22.20	84.00	7.08
22.10	84.00	6.99
22.20	84.00	7.08
22.20	84.00	6.95
22.20	84.00	7.02
22.20	84.00	6.95
22.20	84.00	7.10
22.10	84.00	7.01
22.20	84.00	7.12
22.20	84.00	6.32
22.20	84.00	7.02
22.10	84.00	6.92
22.20	84.00	7.02
22.10	84.00	6.92
22.10	84.00	7.01
22.10	84.00	6.90
22.10	84.00	6.97
22.20	84.00	6.95
22.20	84.00	6.97
22.10	84.00	6.95
22.10	84.00	6.93
22.20	84.00	6.99
22.20	84.00	6.92
22.20	84.00	6.19
22.10	84.00	6.92
22.20	84.00	7.02
22.20	84.00	6.92
22.20	84.00	7.02
22.20	84.00	7.12
22.20	84.00	7.02
22.20	84.00	6.16
22.20	84.00	7.04
22.20	84.00	6.90
22.20	84.00	7.01
22.20	84.00	6.90
22.20	84.00	6.95
22.20	84.00	6.93
22.20	84.00	7.01
22.10	84.00	6.88
22.20	84.00	7.02
22.20	84.00	6.90
22.20	84.00	7.02
22.20	84.00	6.92
22.20	84.00	7.01
22.20	84.00	6.19
22.10	84.00	7.02
22.10	84.00	6.19
22.10	84.00	7.01
22.10	84.00	6.95
22.20	84.00	6.95
22.20	84.00	6.95
22.20	84.00	6.92
22.10	84.00	7.01
22.20	84.00	6.90
22.10	84.00	7.40
22.20	84.00	6.90
22.10	84.00	7.02
22.10	84.00	6.18
22.20	84.00	7.02
22.20	84.00	6.92
22.20	84.00	7.01
22.20	84.00	6.90
22.10	84.00	7.01
22.20	84.00	6.92
22.10	84.00	7.01
22.20	84.00	6.88
22.20	84.00	7.01
22.20	84.00	6.93
22.20	84.00	6.66
22.20	84.00	6.95
22.20	84.00	6.97
22.20	84.00	6.90
22.10	84.00	7.12
22.20	84.00	6.72
22.20	84.00	6.99
22.20	84.00	6.81
22.20	84.00	7.20
22.20	84.00	6.97
22.20	84.00	6.99
22.10	84.00	6.93
22.10	84.00	6.95
22.20	84.00	6.88
22.20	84.00	7.44
22.10	84.00	6.99
22.20	84.00	6.93
22.20	84.00	6.99
22.10	84.00	6.92
22.10	83.00	7.02
22.20	83.00	6.92
22.10	84.00	7.01
22.10	83.00	6.93
22.10	83.00	7.02
22.20	83.00	6.90
22.20	83.00	6.88
22.20	83.00	6.97
22.10	83.00	6.99
22.20	83.00	6.84
22.10	83.00	7.01
22.20	83.00	6.88
22.20	83.00	6.93
22.20	83.00	6.84
22.20	83.00	6.93
22.20	83.00	7.22
22.20	83.00	7.44
22.20	83.00	7.35
22.20	83.00	7.46
22.20	83.00	6.90
22.10	83.00	6.93
22.20	83.00	6.84
22.20	83.00	6.93
22.20	83.00	6.86
22.20	83.00	6.93
22.10	83.00	6.84
22.20	83.00	6.95
22.20	83.00	6.83
22.20	83.00	6.92
22.20	83.00	6.93
22.20	83.00	6.56
22.20	83.00	6.84
22.20	83.00	6.92
22.20	83.00	7.10
22.20	83.00	6.72
22.20	83.00	5.92
22.20	83.00	6.72
22.20	83.00	7.38
22.20	83.00	7.31
22.20	83.00	6.79
22.20	83.00	7.46
22.20	83.00	6.92
22.20	83.00	6.88
22.10	83.00	7.25
22.20	83.00	6.69
22.20	83.00	6.72
22.20	83.00	7.12
22.20	83.00	6.81
22.20	82.00	7.38
22.10	83.00	6.79
22.20	83.00	6.81
22.20	83.00	6.93
22.20	83.00	6.81
22.20	83.00	6.95
22.10	83.00	6.86
22.10	83.00	6.95
22.20	83.00	6.15
22.10	83.00	6.92
22.20	83.00	6.13
22.20	83.00	6.90
22.20	83.00	7.16
22.20	83.00	6.83
22.20	83.00	6.54
22.20	83.00	6.97
22.20	83.00	6.84
22.20	83.00	7.01
22.20	83.00	6.88
22.10	83.00	6.92
22.20	83.00	6.84
22.20	83.00	6.90
22.20	83.00	6.88
22.20	83.00	6.95
22.20	83.00	6.11
22.20	83.00	6.93
22.10	83.00	6.86
22.10	83.00	6.90
22.20	83.00	6.90
22.20	83.00	6.88
22.20	83.00	6.88
22.20	83.00	6.88
22.20	83.00	6.95
22.10	83.00	6.86
22.20	83.00	6.93
22.20	83.00	6.02
22.20	83.00	6.92
22.20	83.00	6.72
22.20	83.00	7.18
22.20	83.00	6.92
22.20	83.00	7.16
22.20	83.00	6.64
22.20	83.00	6.95
22.20	83.00	6.92
22.20	83.00	6.79
22.20	83.00	6.13
22.20	83.00	6.95
22.20	83.00	6.86
22.20	83.00	6.90
22.20	83.00	6.09
22.20	83.00	7.16
22.20	83.00	7.23
22.20	83.00	6.59
22.20	83.00	7.25
22.20	83.00	6.84
22.20	83.00	6.95
22.10	83.00	6.86
22.20	83.00	6.86
22.20	83.00	6.83
22.20	83.00	6.83
22.20	83.00	6.81
22.20	83.00	6.79
22.20	83.00	6.95
22.10	83.00	6.77
22.20	83.00	6.92
22.20	83.00	6.74
22.20	83.00	6.88
22.20	83.00	6.62
22.20	83.00	6.86
22.20	83.00	6.79
22.10	83.00	6.86
22.20	83.00	6.79
22.20	83.00	6.86
22.20	83.00	6.06
22.10	83.00	6.83
22.20	83.00	7.06
22.20	83.00	6.83
22.20	83.00	6.84
22.10	83.00	6.77
22.20	83.00	6.90
22.20	83.00	6.77
22.20	83.00	6.88
22.20	83.00	6.06
22.20	83.00	6.88
22.20	83.00	6.72
22.20	83.00	6.86
22.20	83.00	6.79
22.10	83.00	7.23
22.20	83.00	6.40
22.20	83.00	6.62
22.20	83.00	6.51
22.20	83.00	6.77
22.20	83.00	6.86
22.20	83.00	6.77
22.20	83.00	6.90
22.20	83.00	6.76
22.20	83.00	6.84
22.20	83.00	7.31
22.20	83.00	6.86
22.20	83.00	6.79
22.20	83.00	6.86
22.20	83.00	6.79
22.20	83.00	6.83
22.20	83.00	6.84
22.10	83.00	6.81
22.20	83.00	6.88
22.20	83.00	6.86
22.20	83.00	6.88
22.20	83.00	6.76
22.20	83.00	6.86
22.20	83.00	6.79
22.10	83.00	7.12
22.20	83.00	6.35
22.20	82.00	6.64
22.20	83.00	7.06
22.20	83.00	7.01
22.20	83.00	7.02
22.20	83.00	7.33
22.10	83.00	6.88
22.20	83.00	6.77
22.20	83.00	6.90
22.20	83.00	6.79
22.20	83.00	6.88
22.20	83.00	6.66
22.20	83.00	7.33
22.10	83.00	5.94
22.20	83.00	7.33
22.20	83.00	6.81
22.20	83.00	6.72
22.20	83.00	6.88
22.20	83.00	7.33
22.20	83.00	6.59
22.20	82.00	7.04
22.20	82.00	6.77
22.20	83.00	6.88
22.10	82.00	6.81
22.20	83.00	6.83
22.20	83.00	6.90
22.20	83.00	6.08
22.20	83.00	6.84
22.20	83.00	6.83
22.20	83.00	6.79
22.20	83.00	6.84
22.20	83.00	7.14
22.20	83.00	7.31
22.20	83.00	6.95
22.30	83.00	7.04
22.20	83.00	6.51
22.20	83.00	6.88
22.20	82.00	6.77
22.20	82.00	6.86
22.20	82.00	6.79
22.20	82.00	6.76
22.20	82.00	7.02
22.20	82.00	7.16
22.20	82.00	6.90
22.20	82.00	6.77
22.20	82.00	7.06
22.20	82.00	6.86
22.20	82.00	6.09
22.20	82.00	6.88
22.20	82.00	7.10
22.20	82.00	6.86
22.20	82.00	7.22
22.20	82.00	6.84
22.20	82.00	6.97
22.20	82.00	6.84
22.20	82.00	6.45
22.20	82.00	6.86
22.20	82.00	7.10
22.20	82.00	6.61
22.30	82.00	6.69
22.20	82.00	6.86
22.20	82.00	6.76
22.20	82.00	6.84
22.20	82.00	6.56
22.20	82.00	6.72
22.20	82.00	6.79
22.30	82.00	5.98
22.20	82.00	6.83
22.20	82.00	6.79
22.20	82.00	6.79
22.20	82.00	6.86
22.20	82.00	6.72
22.20	82.00	7.06
22.30	82.00	7.08
22.20	82.00	6.32
22.20	82.00	7.23
22.20	82.00	6.67
22.20	82.00	6.02
22.20	82.00	6.77
22.20	82.00	6.72
22.20	82.00	6.79
22.20	82.00	6.71
22.20	82.00	6.81
22.20	82.00	6.74
22.20	82.00	6.72
22.20	82.00	6.48
22.20	82.00	6.01
22.20	82.00	6.83
22.20	82.00	6.72
22.20	83.00	6.76
22.30	82.00	6.77
22.10	82.00	6.74
22.20	83.00	6.79
22.20	82.00	6.72
22.20	82.00	6.77
22.20	82.00	6.71
22.20	83.00	6.76
22.20	83.00	6.77
22.20	83.00	6.74
22.20	82.00	6.81
22.10	83.00	6.71
22.20	82.00	6.74
22.20	82.00	6.77
22.20	82.00	6.71
22.20	82.00	6.79
22.20	82.00	6.67
22.30	82.00	6.74
22.20	82.00	6.77
22.30	82.00	6.72
22.20	82.00	6.79
22.20	83.00	6.71
22.20	82.00	6.83
22.20	83.00	6.71
22.20	83.00	6.77
22.20	82.00	6.77
22.20	82.00	6.02
22.10	82.00	6.79
22.20	82.00	6.69
22.20	82.00	6.79
22.20	82.00	6.72
22.20	82.00	6.05
22.30	82.00	6.77
22.20	82.00	6.69
22.20	82.00	6.79
22.30	82.00	6.69
22.20	82.00	6.99
22.30	82.00	6.71
22.20	82.00	6.77
22.20	82.00	6.72
22.30	82.00	6.76
22.20	82.00	6.74
22.20	82.00	6.72
22.20	82.00	6.76
22.20	82.00	6.04
22.20	82.00	6.81
22.20	82.00	6.71
22.30	82.00	6.81
22.20	82.00	6.72
22.20	82.00	6.76
22.20	82.00	6.77
22.20	82.00	6.72
22.20	82.00	6.83
22.30	82.00	6.71
22.20	82.00	6.81
22.20	82.00	6.74
22.20	82.00	6.74
22.20	82.00	6.77
22.20	82.00	6.71
22.20	82.00	6.83
22.10	82.00	6.69
22.20	82.00	6.81
22.20	82.00	6.76
22.20	82.00	6.76
22.20	82.00	6.71
22.20	82.00	6.62
22.20	82.00	6.88
22.20	82.00	6.61
22.30	82.00	6.95
22.30	82.00	6.83
22.20	82.00	6.66
22.30	82.00	6.81
22.20	82.00	6.62
22.20	82.00	6.69
22.20	82.00	7.18
22.20	82.00	6.97
22.30	82.00	6.71
22.20	82.00	6.66
22.30	82.00	6.72
22.20	82.00	6.66
22.20	82.00	6.76
22.20	82.00	5.97
22.20	82.00	6.72
22.30	82.00	6.69
22.20	82.00	6.69
22.20	82.00	6.74
22.20	82.00	6.66
22.20	82.00	6.72
22.20	82.00	6.64
22.30	82.00	6.72
22.20	82.00	6.71
22.30	82.00	5.97
22.20	82.00	6.64
22.30	82.00	6.51
22.30	82.00	6.16
22.30	82.00	6.42
22.30	82.00	6.62
22.20	82.00	6.26
22.20	82.00	6.62
22.20	82.00	7.14
22.30	82.00	6.49
22.00	82.00	6.08
22.20	82.00	6.53
22.20	82.00	6.72
22.20	82.00	6.66
22.20	82.00	6.74
22.20	82.00	6.00
22.20	82.00	6.72
22.30	82.00	6.67
22.30	82.00	6.62
22.30	82.00	6.72
22.20	82.00	6.67
22.20	82.00	6.76
22.20	82.00	6.66
22.20	82.00	6.72
22.20	82.00	6.69
22.30	82.00	6.64
22.20	82.00	6.76
22.20	82.00	6.62
22.20	82.00	6.71
22.20	82.00	6.71
22.30	82.00	6.64
22.30	82.00	6.76
22.20	82.00	6.79
22.30	82.00	7.01
22.20	82.00	6.74
22.30	82.00	6.62
22.30	82.00	6.72
22.20	82.00	6.72
22.30	82.00	5.94
22.30	82.00	6.76
22.30	82.00	6.64
22.20	82.00	6.74
22.20	82.00	6.62
22.20	82.00	6.71
22.20	82.00	6.71
22.20	82.00	6.62
22.20	82.00	6.74
22.30	82.00	6.66
22.20	82.00	6.72
22.10	82.00	6.66
22.20	82.00	6.69
22.30	82.00	6.74
22.20	82.00	6.66
22.30	82.00	6.54
22.30	82.00	6.64
22.20	82.00	6.69
22.20	82.00	6.69
22.20	82.00	6.62
22.30	82.00	6.74
22.30	82.00	5.98
22.20	82.00	6.72
22.20	82.00	6.43
22.30	81.00	6.72
22.20	82.00	6.95
22.30	82.00	7.02
22.30	82.00	6.57
22.30	82.00	7.14
22.30	82.00	6.57
22.30	82.00	6.69
22.20	82.00	6.69
22.20	82.00	6.59
22.20	82.00	6.74
22.20	82.00	6.61
22.20	82.00	6.72
22.20	82.00	6.66
22.20	82.00	5.94
22.20	82.00	6.71
22.30	82.00	6.64
22.30	81.00	6.37
22.30	82.00	6.64
22.20	82.00	6.61
22.20	82.00	6.72
22.20	82.00	6.59
22.20	82.00	6.76
22.30	82.00	6.62
22.20	82.00	6.88
22.30	82.00	6.86
22.30	82.00	6.62
22.20	82.00	6.69
22.20	82.00	5.97
22.30	81.00	6.67
22.20	82.00	6.59
22.20	81.00	6.53
22.30	81.00	6.49
22.30	82.00	6.56
22.30	81.00	6.74
22.20	81.00	6.59
22.20	81.00	6.62
22.30	81.00	6.66
22.20	81.00	6.61
22.30	81.00	6.56
22.20	81.00	6.95
22.20	81.00	6.71
22.30	81.00	6.61
22.30	81.00	6.61
22.20	81.00	6.67
22.20	81.00	5.90
22.20	81.00	6.69
22.20	81.00	6.57
22.30	81.00	6.64
22.20	81.00	6.61
22.30	81.00	6.46
22.30	81.00	6.48
22.30	81.00	6.57
22.20	81.00	6.64
22.20	81.00	6.64
22.30	81.00	5.92
22.30	81.00	6.67
22.30	81.00	6.57
22.20	81.00	6.64
22.20	81.00	6.69
22.30	81.00	6.61
22.30	81.00	6.69
22.20	81.00	6.62
22.30	81.00	7.01
22.20	81.00	6.97
22.30	81.00	6.90
22.20	81.00	6.71
22.20	81.00	6.64
22.20	81.00	6.59
22.20	81.00	6.67
22.20	81.00	6.59
22.30	81.00	6.67
22.20	81.00	6.59
22.30	81.00	6.61
22.30	81.00	6.67
22.20	81.00	6.61
22.20	81.00	6.67
22.20	81.00	5.93
22.20	81.00	6.64
22.20	81.00	6.64
22.20	81.00	6.56
22.30	81.00	6.69
22.20	81.00	6.59
22.20	81.00	6.61
22.30	81.00	6.66
22.20	81.00	6.53
22.20	81.00	6.67
22.20	81.00	6.56
22.30	81.00	6.97
22.30	81.00	6.40
22.30	81.00	6.51
22.30	81.00	6.29
22.30	81.00	6.48
22.30	81.00	6.40
22.30	81.00	6.71
22.30	81.00	6.92
22.30	81.00	6.34
22.30	81.00	6.06
22.30	81.00	6.25
22.20	81.00	6.64
22.30	81.00	6.59
22.30	81.00	6.67
22.30	81.00	6.59
22.30	81.00	6.66
22.30	81.00	6.57
22.20	81.00	6.69
22.20	81.00	6.62
22.20	81.00	6.61
22.20	81.00	6.64
22.30	81.00	6.57
22.20	81.00	6.69
22.20	81.00	6.61
22.30	81.00	6.71
22.30	81.00	6.59
22.30	81.00	6.66
22.30	81.00	6.25
22.30	81.00	6.45
22.30	81.00	6.35
22.30	81.00	6.40
22.20	81.00	6.86
22.30	81.00	6.45
22.30	81.00	6.74
22.30	81.00	6.59
22.30	81.00	6.51
22.20	81.00	6.59
22.30	81.00	6.56
22.30	81.00	5.92
22.20	81.00	6.45
22.30	81.00	6.40
22.30	81.00	6.53
22.30	81.00	5.89
22.30	81.00	6.57
22.20	81.00	6.57
22.30	81.00	6.54
22.30	81.00	6.62
22.20	81.00	6.51
22.20	81.00	6.62
22.20	81.00	6.54
22.30	81.00	6.57
22.20	81.00	6.86
22.30	81.00	6.40
22.20	81.00	6.74
22.30	81.00	6.12
22.20	81.00	6.69
22.30	80.00	6.59
22.30	81.00	6.59
22.20	81.00	6.69
22.30	81.00	6.54
22.30	81.00	6.62
22.30	80.00	6.49
22.20	81.00	6.61
22.30	81.00	6.56
22.30	81.00	6.72
22.30	81.00	6.61
22.20	81.00	6.54
22.30	81.00	6.62
22.30	80.00	6.54
22.30	81.00	6.54
22.30	81.00	6.61
22.30	81.00	6.54
22.30	81.00	6.59
22.30	81.00	6.53
22.30	81.00	6.61
22.20	81.00	6.56
22.30	81.00	6.56
22.30	81.00	6.61
22.30	81.00	6.49
22.30	81.00	6.62
22.30	81.00	6.54
22.20	81.00	6.57
22.30	81.00	6.59
22.20	81.00	6.51
22.20	81.00	6.67
22.20	81.00	6.62
22.30	81.00	6.53
22.30	81.00	6.56
22.30	81.00	6.54
22.20	81.00	6.21
22.30	81.00	6.48
22.30	81.00	6.37
22.30	81.00	6.71
22.30	81.00	6.53
22.20	81.00	6.81
22.30	81.00	6.83
22.20	81.00	6.64
22.30	81.00	6.61
22.30	81.00	6.46
22.30	81.00	6.77
22.30	81.00	6.86
22.30	81.00	6.59
22.30	81.00	6.61
22.30	81.00	6.56
22.20	81.00	6.56
22.30	81.00	6.46
22.30	81.00	6.57
22.20	81.00	6.57
22.20	81.00	6.54
22.30	81.00	6.71
22.30	81.00	6.35
22.30	81.00	6.86
22.20	81.00	6.86
22.30	81.00	6.54
22.20	81.00	6.56
22.20	81.00	5.83
22.30	81.00	6.56
22.20	81.00	6.59
22.20	81.00	6.48
22.20	80.00	6.54
22.20	81.00	6.48
22.20	81.00	6.51
22.20	80.00	6.53
22.30	81.00	6.48
22.30	81.00	6.56
22.20	81.00	6.45
22.20	81.00	6.56
22.20	81.00	6.51
22.20	81.00	6.53
22.30	81.00	6.51
22.20	81.00	6.48
22.30	81.00	6.54
22.30	81.00	6.49
22.20	81.00	6.57
22.30	80.00	6.49
22.30	80.00	5.66
22.30	81.00	6.24
22.30	81.00	6.21
22.30	81.00	6.54
22.30	81.00	6.46
22.20	81.00	6.56
22.20	81.00	6.35
22.30	81.00	6.56
22.30	81.00	6.22
22.30	81.00	6.72
22.30	81.00	6.54
22.30	81.00	6.51
22.30	81.00	5.85
22.30	81.00	6.37
22.20	81.00	6.62
22.30	82.00	6.34
22.30	81.00	6.18
22.30	81.00	6.29
22.30	81.00	6.72
22.30	81.00	6.49
22.20	81.00	6.35
22.30	81.00	6.21
22.30	81.00	6.86
22.20	81.00	6.49
22.20	81.00	6.57
22.20	81.00	6.49
22.20	81.00	6.67
22.20	81.00	6.32
22.30	81.00	6.45
22.20	81.00	6.53
22.30	81.00	6.45
22.20	81.00	6.51
22.30	81.00	6.53
22.30	81.00	6.48
22.20	81.00	6.54
22.30	81.00	6.51
22.20	81.00	6.49
22.30	80.00	6.54
22.20	80.00	6.49
22.30	80.00	6.54
22.30	80.00	6.43
22.30	80.00	6.54
22.30	80.00	6.48
22.30	80.00	6.49
22.20	80.00	6.51
22.20	81.00	6.48
22.30	81.00	6.56
22.30	81.00	6.46
22.30	81.00	6.56
22.20	80.00	6.51
22.30	81.00	6.51
22.30	81.00	6.53
22.30	81.00	5.84
22.30	81.00	6.56
22.30	81.00	6.48
22.30	81.00	6.57
