Temperatur (C)	Luftfugtighed (%)	Afstand (mm)	
22.60	77.00	5.59
22.60	77.00	5.49
22.50	77.00	5.49
22.60	77.00	5.56
22.60	77.00	5.50
22.60	77.00	4.98
22.60	77.00	5.56
22.60	77.00	5.47
22.60	77.00	5.52
22.60	77.00	5.57
22.60	77.00	5.48
22.60	77.00	5.54
22.60	77.00	5.57
22.60	77.00	5.49
22.60	77.00	5.57
22.60	77.00	5.50
22.60	77.00	5.85
22.60	77.00	5.56
22.60	77.00	5.49
22.60	77.00	5.52
22.60	77.00	5.42
22.60	77.00	5.69
22.60	77.00	5.57
22.60	77.00	5.51
22.60	77.00	4.89
22.50	77.00	5.55
22.60	77.00	5.43
22.60	77.00	4.93
22.60	77.00	5.55
22.50	77.00	4.91
22.60	77.00	5.56
22.60	77.00	5.49
22.60	77.00	5.47
22.60	77.00	5.57
22.60	77.00	4.86
22.60	77.00	5.55
22.60	77.00	5.56
22.60	77.00	5.48
22.50	77.00	5.55
22.60	77.00	5.74
22.60	77.00	5.54
22.60	77.00	5.16
22.60	77.00	5.83
22.60	77.00	5.65
22.60	77.00	5.51
22.60	77.00	5.41
22.60	77.00	5.51
22.60	77.00	5.54
22.50	77.00	5.41
22.60	77.00	5.51
22.60	77.00	5.55
22.60	77.00	5.40
22.60	77.00	5.57
22.60	77.00	5.51
22.50	77.00	5.43
22.50	77.00	5.56
22.60	77.00	5.48
22.60	77.00	5.43
22.60	77.00	5.62
22.60	77.00	5.62
22.60	77.00	5.79
22.60	77.00	5.34
22.60	77.00	5.42
22.60	77.00	5.46
22.50	77.00	5.48
22.60	77.00	5.47
22.60	77.00	5.43
22.60	77.00	5.52
22.60	77.00	5.44
22.60	77.00	5.42
22.60	77.00	5.50
22.60	77.00	5.40
22.60	77.00	5.43
22.60	77.00	5.51
22.50	77.00	5.41
22.60	77.00	5.43
22.50	77.00	5.50
22.50	77.00	5.41
22.60	77.00	5.49
22.60	77.00	5.50
22.60	77.00	5.41
22.50	77.00	5.51
22.50	77.00	5.49
22.60	77.00	5.41
22.60	77.00	5.52
22.50	77.00	5.46
22.50	77.00	5.40
22.60	77.00	5.52
22.60	77.00	5.47
22.60	77.00	5.42
22.60	77.00	5.50
22.60	77.00	5.46
22.50	77.00	4.84
22.50	77.00	5.54
22.60	77.00	5.50
22.60	77.00	5.64
22.60	77.00	4.75
22.60	77.00	5.50
22.60	77.00	5.41
22.60	77.00	4.92
22.60	77.00	5.49
22.60	77.00	5.40
22.60	77.00	5.52
22.60	77.00	5.46
22.60	77.00	5.40
22.60	77.00	5.49
22.60	77.00	5.39
22.50	77.00	5.42
22.60	77.00	5.49
22.60	77.00	4.81
22.60	77.00	5.47
22.60	77.00	5.38
22.60	77.00	5.37
22.50	77.00	5.48
22.50	77.00	5.44
22.60	77.00	5.05
22.60	77.00	5.65
22.60	77.00	5.08
22.60	77.00	5.40
22.60	77.00	5.42
22.50	77.00	5.35
22.60	77.00	5.46
22.60	77.00	5.44
22.60	77.00	5.38
22.60	77.00	5.47
22.50	77.00	5.37
22.60	77.00	5.43
22.60	77.00	5.46
22.60	77.00	5.38
22.60	77.00	5.47
22.60	77.00	5.37
22.60	77.00	5.38
22.50	77.00	5.44
22.60	77.00	5.36
22.60	77.00	5.47
22.50	78.00	5.74
22.60	77.00	5.37
22.60	77.00	5.44
22.50	77.00	5.35
22.60	77.00	5.42
22.50	77.00	5.47
22.60	77.00	5.35
22.60	77.00	5.48
22.60	77.00	5.38
22.60	77.00	5.08
22.60	77.00	5.10
22.60	77.00	4.80
22.60	77.00	5.43
22.60	77.00	5.43
22.60	77.00	5.40
22.60	77.00	5.39
22.60	77.00	5.32
22.60	77.00	5.43
22.60	77.00	5.35
22.60	77.00	5.34
22.60	77.00	5.42
22.60	77.00	5.30
22.60	77.00	5.43
22.60	77.00	5.43
22.60	77.00	5.31
22.60	77.00	5.38
22.50	77.00	5.34
22.60	77.00	5.37
22.60	77.00	5.54
22.60	77.00	5.58
22.60	77.00	5.66
22.60	77.00	5.52
22.60	77.00	5.36
22.60	77.00	5.55
22.60	77.00	5.31
22.50	77.00	5.41
22.60	77.00	5.71
22.60	77.00	5.57
22.60	77.00	5.10
22.60	77.00	5.74
22.60	77.00	5.71
22.60	77.00	5.74
22.60	77.00	5.41
22.50	77.00	5.14
22.50	77.00	5.52
22.60	77.00	5.41
22.50	77.00	5.35
22.60	77.00	5.35
22.60	77.00	5.43
22.60	77.00	5.32
22.60	77.00	5.40
22.60	77.00	5.12
22.60	77.00	5.70
22.60	77.00	5.40
22.60	77.00	5.29
22.60	77.00	5.36
22.50	77.00	5.40
22.50	77.00	5.29
22.50	77.00	5.42
22.50	77.00	5.39
22.60	77.00	4.70
22.50	77.00	5.41
22.60	77.00	5.31
22.60	76.00	5.29
22.50	76.00	5.36
22.50	76.00	5.52
22.60	76.00	5.35
22.50	76.00	5.34
22.50	77.00	5.27
22.50	76.00	5.38
22.50	76.00	4.70
22.50	76.00	5.32
22.60	76.00	5.38
22.60	76.00	5.30
22.60	76.00	4.74
22.60	76.00	5.37
22.60	76.00	5.27
22.60	76.00	4.68
22.60	76.00	5.36
22.60	77.00	5.28
22.50	76.00	4.76
22.50	76.00	5.35
22.50	77.00	5.28
22.50	77.00	5.39
22.50	76.00	5.30
22.60	77.00	5.28
22.50	77.00	5.37
22.50	76.00	5.30
22.60	77.00	4.75
22.60	77.00	5.36
22.50	77.00	5.28
22.50	77.00	4.74
22.60	77.00	5.38
22.60	77.00	5.24
22.60	77.00	5.34
22.60	77.00	5.32
22.50	77.00	5.26
22.60	77.00	5.38
22.50	77.00	5.11
22.50	77.00	4.56
22.60	77.00	5.37
22.50	77.00	5.47
22.60	77.00	5.61
22.60	77.00	5.37
22.50	77.00	5.28
22.50	77.00	5.25
22.50	77.00	5.32
22.50	77.00	5.21
22.50	77.00	5.32
22.50	77.00	5.27
22.50	77.00	5.21
22.60	77.00	5.34
22.60	77.00	5.23
22.60	77.00	5.26
22.50	77.00	5.30
22.50	77.00	4.96
22.60	77.00	5.36
22.50	77.00	5.26
22.50	77.00	5.22
22.60	77.00	5.32
22.50	77.00	5.22
22.60	77.00	5.28
22.50	77.00	5.30
22.50	77.00	5.22
22.50	77.00	5.30
22.60	77.00	5.20
22.60	77.00	5.31
22.50	77.00	5.32
22.60	77.00	4.64
22.60	77.00	5.28
22.60	77.00	5.34
22.60	77.00	5.20
22.50	77.00	5.34
22.60	77.00	4.94
22.60	77.00	5.25
22.60	77.00	5.31
22.60	77.00	5.21
22.60	77.00	5.28
22.60	77.00	5.29
22.60	77.00	4.71
22.50	77.00	5.30
22.60	77.00	5.35
22.60	77.00	4.89
22.60	77.00	5.41
22.60	77.00	5.15
22.60	77.00	5.31
22.60	77.00	5.24
22.60	77.00	5.22
22.50	78.00	5.29
22.50	77.00	5.22
22.50	77.00	5.21
22.60	77.00	5.27
22.60	77.00	5.18
22.50	77.00	5.26
22.50	78.00	5.19
22.60	77.00	4.72
22.60	77.00	5.24
22.60	77.00	5.18
22.60	77.00	5.25
22.50	77.00	5.25
22.60	77.00	5.17
22.50	77.00	5.28
22.60	77.00	5.15
22.50	77.00	5.25
22.50	77.00	5.24
22.50	77.00	5.18
22.60	77.00	5.28
22.50	77.00	5.14
22.50	77.00	5.23
22.50	77.00	5.26
22.50	77.00	5.18
22.50	77.00	5.29
22.50	77.00	5.20
22.50	77.00	5.21
22.50	77.00	5.23
22.60	77.00	5.18
22.60	77.00	5.54
22.60	77.00	5.00
22.50	77.00	5.26
22.50	77.00	5.23
22.50	77.00	5.17
22.50	77.00	5.28
22.50	77.00	5.17
22.50	77.00	5.23
22.60	77.00	5.23
22.50	77.00	4.61
22.40	77.00	5.25
22.50	77.00	5.18
22.50	77.00	5.17
22.50	77.00	5.22
22.50	77.00	5.13
22.50	77.00	5.24
22.60	77.00	5.19
22.50	78.00	5.14
22.60	77.00	5.23
22.50	78.00	5.12
22.50	77.00	5.22
22.50	77.00	5.19
22.50	78.00	5.16
22.50	77.00	5.21
22.50	77.00	5.11
22.60	77.00	5.25
22.60	77.00	5.16
22.60	77.00	5.16
22.50	77.00	5.22
22.50	78.00	5.11
22.50	77.00	5.24
22.50	77.00	5.12
22.60	77.00	5.19
22.50	77.00	5.20
22.50	77.00	4.56
22.50	77.00	5.24
22.60	77.00	5.15
22.60	77.00	5.21
22.50	77.00	5.25
22.50	77.00	4.59
22.50	78.00	5.23
22.60	77.00	5.20
22.60	77.00	4.61
22.60	77.00	5.24
22.50	77.00	5.14
22.50	77.00	5.23
22.50	77.00	5.13
22.60	77.00	5.12
22.50	77.00	5.19
22.50	78.00	5.05
22.50	78.00	5.20
22.50	77.00	5.13
22.50	77.00	5.09
22.60	77.00	5.18
22.50	77.00	5.08
22.50	77.00	4.58
22.50	77.00	5.18
22.50	77.00	5.09
22.60	77.00	5.31
22.50	77.00	5.50
22.50	77.00	4.87
22.60	77.00	4.89
22.60	77.00	4.94
22.50	78.00	5.09
22.60	77.00	5.19
22.50	77.00	5.09
22.50	78.00	5.19
22.50	77.00	5.07
22.60	77.00	5.11
22.60	77.00	5.23
22.60	77.00	4.97
22.50	77.00	5.20
22.60	77.00	5.09
22.50	77.00	5.13
22.50	77.00	4.88
22.60	77.00	5.52
22.60	77.00	4.89
22.50	77.00	4.87
22.50	77.00	5.13
22.50	77.00	5.20
22.50	77.00	5.11
22.50	77.00	5.10
22.60	77.00	5.14
22.50	78.00	5.04
22.60	77.00	5.15
22.50	77.00	5.06
22.50	78.00	5.11
22.50	77.00	5.13
22.50	78.00	5.08
22.50	77.00	5.13
22.60	77.00	5.07
22.60	77.00	5.08
22.50	77.00	5.14
22.60	77.00	5.02
22.50	77.00	5.17
22.50	78.00	5.12
22.50	77.00	4.49
22.50	77.00	5.18
22.50	78.00	5.04
22.50	78.00	5.07
22.50	77.00	5.15
22.50	77.00	5.02
22.50	77.00	5.09
22.50	77.00	5.11
22.50	77.00	5.04
22.50	77.00	5.16
22.50	78.00	5.06
22.60	77.00	5.08
22.50	77.00	5.12
22.60	77.00	5.06
22.50	77.00	5.16
22.50	77.00	5.08
22.50	77.00	5.05
22.50	77.00	5.17
22.50	77.00	5.02
22.60	77.00	5.10
22.60	77.00	5.22
22.50	77.00	5.00
22.50	77.00	5.16
22.50	77.00	5.03
22.50	77.00	5.01
22.50	76.00	5.11
22.50	76.00	4.48
22.50	77.00	5.09
22.50	77.00	5.00
22.50	76.00	5.01
22.60	76.00	5.08
22.50	77.00	4.98
22.50	76.00	5.11
22.50	76.00	5.03
22.60	76.00	5.02
22.60	76.00	5.06
22.50	76.00	4.96
22.50	76.00	5.09
22.60	77.00	5.04
22.50	77.00	5.22
22.50	77.00	5.14
22.50	77.00	4.85
22.60	77.00	5.34
22.60	77.00	5.32
22.60	77.00	5.00
22.60	77.00	5.11
22.50	77.00	5.00
22.50	77.00	5.06
22.60	77.00	5.05
22.50	77.00	5.00
22.50	77.00	5.04
22.60	77.00	5.00
22.50	77.00	5.07
22.50	77.00	5.20
22.50	77.00	5.07
22.50	77.00	5.08
22.50	77.00	5.04
22.50	77.00	5.01
22.50	77.00	5.06
22.50	77.00	4.92
22.50	77.00	5.04
22.50	77.00	5.01
22.50	77.00	4.44
22.50	77.00	5.08
22.50	77.00	4.94
22.50	77.00	5.05
22.50	77.00	4.98
22.50	77.00	4.97
22.50	77.00	5.04
22.50	77.00	4.94
22.50	77.00	5.00
22.40	77.00	5.02
22.50	77.00	4.97
22.50	77.00	5.06
22.60	77.00	4.46
22.50	77.00	5.03
22.50	77.00	5.02
22.60	77.00	4.98
22.50	77.00	5.04
22.50	77.00	4.95
22.50	77.00	5.05
22.50	77.00	5.28
22.60	77.00	4.95
22.50	77.00	5.03
22.50	77.00	4.90
22.60	77.00	4.94
22.50	77.00	5.43
22.50	77.00	4.94
22.50	77.00	4.93
22.60	77.00	4.91
22.50	78.00	4.84
22.50	77.00	4.99
22.50	78.00	4.48
22.50	77.00	5.05
22.50	77.00	4.96
22.60	77.00	5.03
22.60	77.00	4.97
22.50	77.00	5.00
22.60	77.00	5.00
22.50	77.00	4.91
22.60	77.00	5.00
22.60	77.00	4.99
22.50	77.00	4.89
22.50	77.00	5.12
22.50	77.00	5.22
22.60	77.00	5.15
22.60	77.00	4.93
22.50	77.00	4.95
22.50	77.00	4.98
22.50	77.00	4.89
22.50	77.00	4.99
22.60	77.00	4.89
22.50	77.00	4.96
22.50	77.00	5.01
22.60	77.00	4.92
22.50	77.00	5.00
22.50	77.00	4.94
22.50	77.00	4.95
22.50	77.00	5.00
22.50	77.00	4.93
22.60	77.00	5.00
22.60	77.00	4.93
22.50	77.00	4.95
22.50	77.00	4.99
22.60	77.00	4.89
22.50	77.00	5.01
22.50	77.00	4.91
22.60	77.00	5.03
22.50	77.00	4.89
22.60	77.00	4.96
22.50	77.00	4.96
22.50	77.00	4.93
22.60	77.00	5.02
22.50	77.00	5.20
22.60	77.00	4.99
22.60	76.00	4.95
22.50	76.00	4.42
22.50	76.00	4.98
22.40	77.00	4.89
22.60	76.00	5.00
22.50	76.00	4.91
22.60	76.00	4.95
22.60	76.00	5.00
22.60	76.00	4.89
22.50	76.00	5.02
22.60	76.00	4.93
22.50	76.00	4.95
22.60	75.00	4.98
22.50	76.00	4.91
22.60	75.00	5.01
22.50	76.00	4.88
22.50	75.00	4.97
22.60	75.00	4.99
22.50	76.00	4.91
22.50	75.00	4.65
22.50	75.00	4.86
22.60	75.00	5.29
22.40	76.00	4.94
22.60	75.00	4.91
22.50	75.00	4.97
22.50	76.00	4.86
22.60	75.00	4.94
22.60	75.00	4.93
22.50	75.00	4.85
22.50	75.00	4.98
22.50	76.00	4.88
22.50	75.00	4.97
22.50	75.00	4.91
22.60	75.00	4.34
22.50	75.00	4.97
22.60	75.00	4.89
22.50	75.00	4.88
22.50	75.00	4.92
22.60	75.00	4.87
22.50	76.00	4.97
22.50	75.00	4.85
22.60	75.00	4.98
22.50	75.00	4.89
22.60	75.00	4.89
22.60	75.00	4.96
22.60	75.00	4.61
22.60	76.00	5.01
22.60	75.00	4.86
22.50	75.00	4.44
22.60	75.00	4.92
22.50	76.00	4.86
22.50	75.00	4.97
22.60	75.00	4.89
22.60	75.00	4.88
22.50	75.00	4.98
22.50	75.00	4.82
22.60	75.00	4.97
22.60	75.00	4.88
22.60	75.00	4.89
22.50	75.00	4.93
22.60	75.00	4.83
22.50	75.00	4.93
22.60	75.00	4.80
22.50	75.00	4.83
22.50	75.00	4.93
22.50	75.00	4.84
22.50	75.00	4.90
22.50	75.00	4.84
22.50	75.00	4.85
22.60	75.00	4.91
22.50	76.00	4.79
22.60	75.00	4.91
22.60	75.00	4.82
22.50	75.00	4.85
22.60	75.00	4.64
22.60	75.00	4.78
22.50	75.00	4.91
22.50	75.00	4.81
22.60	75.00	4.86
22.50	76.00	4.91
22.60	75.00	4.81
22.60	76.00	4.93
22.60	75.00	4.81
22.60	75.00	4.90
22.50	75.00	4.89
22.50	76.00	4.82
22.50	75.00	4.90
22.60	76.00	4.92
22.60	75.00	5.00
22.60	76.00	4.58
22.60	75.00	4.90
22.50	76.00	5.10
22.60	76.00	4.59
22.60	76.00	5.03
22.60	76.00	5.27
22.60	76.00	5.22
22.60	76.00	5.19
22.60	76.00	4.81
22.50	76.00	4.33
22.60	76.00	4.88
22.50	76.00	4.81
22.60	76.00	4.82
22.50	76.00	4.87
22.50	76.00	4.32
22.60	76.00	4.90
22.60	76.00	4.80
22.60	76.00	4.80
22.60	76.00	5.19
22.60	76.00	4.73
22.60	76.00	4.87
22.60	76.00	4.80
22.60	76.00	4.32
22.60	76.00	4.88
22.60	76.00	4.78
22.60	76.00	4.89
22.60	76.00	4.83
22.60	76.00	4.80
22.60	76.00	4.86
22.60	76.00	4.75
22.60	76.00	4.89
22.50	76.00	4.84
22.60	76.00	4.78
22.60	76.00	4.89
22.50	76.00	4.76
22.50	76.00	4.34
22.60	76.00	4.85
22.50	76.00	4.76
22.60	76.00	4.88
22.60	76.00	4.77
22.60	76.00	4.85
22.60	76.00	4.79
22.60	76.00	4.75
22.60	76.00	4.87
22.50	76.00	4.76
22.50	76.00	4.22
22.60	76.00	4.88
22.60	76.00	4.72
22.60	76.00	4.68
22.60	76.00	4.81
22.60	76.00	4.02
22.60	76.00	4.79
22.60	76.00	4.90
22.60	76.00	4.72
22.60	76.00	4.82
22.50	76.00	4.74
22.60	76.00	4.84
22.60	76.00	4.78
22.50	76.00	4.74
22.60	76.00	4.82
22.60	76.00	4.70
22.60	76.00	4.75
22.60	76.00	4.82
22.50	76.00	4.70
22.60	76.00	4.83
22.60	76.00	4.76
22.60	76.00	4.73
22.60	76.00	4.83
22.60	76.00	4.71
22.50	76.00	4.75
22.60	76.00	4.80
22.50	76.00	4.66
22.60	76.00	4.81
22.60	76.00	4.78
22.60	76.00	4.21
22.60	76.00	4.85
22.60	76.00	4.72
22.60	76.00	4.76
22.60	76.00	4.81
22.50	76.00	4.73
22.60	76.00	4.80
22.60	76.00	4.70
22.60	76.00	4.70
22.60	76.00	4.80
22.50	76.00	4.23
22.50	76.00	4.78
22.60	76.00	4.59
22.60	76.00	4.72
22.60	76.00	4.75
22.60	76.00	5.05
22.60	75.00	4.66
22.60	76.00	4.81
22.60	76.00	4.50
22.60	76.00	5.03
22.60	76.00	4.49
22.60	76.00	4.71
22.60	76.00	4.78
22.60	76.00	4.73
22.50	75.00	4.70
22.50	76.00	4.77
22.60	76.00	4.82
22.60	76.00	4.59
22.60	76.00	4.76
22.60	76.00	4.72
22.60	76.00	4.79
22.50	76.00	4.73
22.60	76.00	4.74
22.60	76.00	4.79
22.50	76.00	4.69
22.60	76.00	4.76
22.60	76.00	4.75
22.60	76.00	4.69
22.60	76.00	4.77
22.60	76.00	4.71
22.60	76.00	4.70
22.60	75.00	4.80
22.60	75.00	4.74
22.60	75.00	4.70
22.60	75.00	4.80
22.50	76.00	4.70
22.50	75.00	4.75
22.60	75.00	4.77
22.60	75.00	4.70
22.60	75.00	4.79
22.50	75.00	4.77
22.60	75.00	4.21
22.50	75.00	4.80
22.60	75.00	4.72
22.60	75.00	4.71
22.50	75.00	4.76
22.50	75.00	4.69
22.60	75.00	4.75
22.50	75.00	4.75
22.50	75.00	4.70
22.60	75.00	4.81
22.50	75.00	4.70
22.50	75.00	4.75
22.60	75.00	4.78
22.60	75.00	4.70
22.60	75.00	4.78
22.60	75.00	4.64
22.60	75.00	4.67
22.60	75.00	4.78
22.60	75.00	4.70
22.60	75.00	4.77
22.50	75.00	4.71
22.50	75.00	4.64
22.60	75.00	4.75
22.50	75.00	4.60
22.50	75.00	4.73
22.60	75.00	4.75
22.60	75.00	4.43
22.60	75.00	4.61
22.60	75.00	4.69
22.60	75.00	4.74
22.50	76.00	4.70
22.60	75.00	4.65
22.50	75.00	4.74
22.60	75.00	4.65
22.60	75.00	4.73
22.60	75.00	4.72
22.60	75.00	4.65
22.60	75.00	4.75
22.60	75.00	4.17
22.60	75.00	4.22
22.50	75.00	4.97
22.50	75.00	4.39
22.60	75.00	4.97
22.60	76.00	4.89
22.60	76.00	4.85
22.60	76.00	4.99
22.60	75.00	4.83
22.60	75.00	4.92
22.60	75.00	4.98
22.50	75.00	4.89
22.50	75.00	4.38
22.60	75.00	4.99
22.60	75.00	4.85
22.60	75.00	4.39
22.60	75.00	4.99
22.60	75.00	4.85
22.60	75.00	4.42
22.60	75.00	4.98
22.60	75.00	4.87
22.60	74.00	4.98
22.60	74.00	4.94
22.60	74.00	4.85
22.60	74.00	4.98
22.50	74.00	4.85
22.50	74.00	4.92
22.60	74.00	4.94
22.50	75.00	4.83
22.60	74.00	4.98
22.50	74.00	4.89
22.60	74.00	4.85
22.60	74.00	4.95
22.60	74.00	5.04
22.60	74.00	4.62
22.60	74.00	4.91
22.60	74.00	4.83
22.60	74.00	4.91
22.60	74.00	4.81
22.60	74.00	4.84
22.50	74.00	4.94
22.50	74.00	4.81
22.60	74.00	4.40
22.60	74.00	4.90
22.50	74.00	4.33
22.50	74.00	4.95
22.60	73.00	4.84
22.50	73.00	4.87
22.60	73.00	4.90
22.50	73.00	4.82
22.60	73.00	4.93
22.50	73.00	4.82
22.50	73.00	4.86
22.50	74.00	4.93
22.60	73.00	4.81
22.50	73.00	4.92
22.60	73.00	4.90
22.60	73.00	4.81
22.50	73.00	4.93
22.50	73.00	4.88
22.60	73.00	4.83
22.50	73.00	4.93
22.50	74.00	4.83
22.50	74.00	4.84
22.60	73.00	4.92
22.60	73.00	4.34
22.50	74.00	4.84
22.60	73.00	4.89
22.60	73.00	4.86
22.60	73.00	4.47
22.60	73.00	4.89
22.50	74.00	4.77
22.50	73.00	4.84
22.50	73.00	4.88
22.60	73.00	4.80
22.50	73.00	4.85
22.60	73.00	4.87
22.50	74.00	4.28
22.50	73.00	4.89
22.60	73.00	4.87
22.60	73.00	4.79
22.50	73.00	4.89
22.60	73.00	4.84
22.60	73.00	4.28
22.60	73.00	4.85
22.60	73.00	4.87
22.60	73.00	4.27
22.60	73.00	4.84
22.60	73.00	4.88
22.60	73.00	4.32
22.60	73.00	4.89
22.50	73.00	4.89
22.50	73.00	4.85
22.50	74.00	4.86
22.60	73.00	4.90
22.50	73.00	4.32
22.60	73.00	4.57
22.60	73.00	4.89
22.40	74.00	4.81
22.60	73.00	4.85
22.60	73.00	4.93
22.60	73.00	4.75
22.60	73.00	4.85
22.60	73.00	4.88
22.50	73.00	4.76
22.60	73.00	4.81
22.60	73.00	4.85
22.60	73.00	4.79
22.60	73.00	4.32
22.60	73.00	4.86
22.60	73.00	4.81
22.60	73.00	4.88
22.50	73.00	4.88
22.60	73.00	4.83
22.50	73.00	4.90
22.60	73.00	4.83
22.60	73.00	4.85
22.50	74.00	4.98
22.50	73.00	4.88
22.60	74.00	4.94
22.60	74.00	5.00
22.60	74.00	4.92
22.60	74.00	4.97
22.60	74.00	5.00
22.50	74.00	4.92
22.50	74.00	4.93
22.60	74.00	5.16
22.60	74.00	4.90
22.60	74.00	4.91
22.60	74.00	5.00
22.60	74.00	4.92
22.50	74.00	5.00
22.50	74.00	4.98
22.50	74.00	4.90
22.60	74.00	5.00
22.50	73.00	4.94
22.50	73.00	4.93
22.50	73.00	5.02
22.60	73.00	4.95
22.60	73.00	4.90
22.60	73.00	5.01
22.60	73.00	4.96
22.50	73.00	4.90
22.60	73.00	5.00
22.60	73.00	4.95
22.60	73.00	4.92
22.50	73.00	5.00
22.60	73.00	4.94
22.60	73.00	4.92
22.60	73.00	5.01
22.50	73.00	4.92
22.60	73.00	4.93
22.50	73.00	5.11
22.60	73.00	4.69
22.60	73.00	4.96
22.50	73.00	4.99
22.60	73.00	4.84
22.50	73.00	4.46
22.60	73.00	4.97
22.50	73.00	4.89
22.60	73.00	4.94
22.60	73.00	4.93
22.50	73.00	4.84
22.60	73.00	4.96
22.60	73.00	4.91
22.60	73.00	4.86
22.60	73.00	4.99
22.50	73.00	4.89
22.60	73.00	4.36
22.60	73.00	4.99
22.40	73.00	4.93
22.60	73.00	4.80
22.50	73.00	4.94
22.60	73.00	4.92
22.60	73.00	4.86
22.60	72.00	4.95
22.60	73.00	4.95
22.60	73.00	4.86
22.60	73.00	4.91
22.50	73.00	4.97
22.50	73.00	4.34
22.60	73.00	4.89
22.50	73.00	4.97
22.60	73.00	4.95
22.50	73.00	4.87
22.60	73.00	4.97
22.50	73.00	4.93
22.60	73.00	4.87
22.50	73.00	4.92
22.60	73.00	4.95
22.60	73.00	4.83
22.60	73.00	4.86
22.50	73.00	5.03
22.60	73.00	4.84
22.60	73.00	4.39
22.60	73.00	4.95
22.60	72.00	4.81
22.50	72.00	4.98
22.60	73.00	5.01
22.60	73.00	4.90
22.60	73.00	4.95
22.60	72.00	5.02
22.50	72.00	4.91
22.60	72.00	4.45
22.60	72.00	5.06
22.60	72.00	4.93
22.60	72.00	4.48
22.60	72.00	5.05
22.60	72.00	4.93
22.50	72.00	4.95
22.60	72.00	5.05
22.50	72.00	5.14
22.60	72.00	4.44
22.60	72.00	5.04
22.60	72.00	4.99
22.50	72.00	4.84
22.60	72.00	5.00
22.50	72.00	4.96
22.60	72.00	4.92
22.50	72.00	5.00
22.60	72.00	4.79
22.60	72.00	4.21
22.60	72.00	5.04
22.60	72.00	4.92
22.50	72.00	4.95
22.60	72.00	5.01
22.60	72.00	4.96
22.60	72.00	4.41
22.60	72.00	5.02
22.50	72.00	4.92
22.60	72.00	4.95
22.60	72.00	5.04
22.50	72.00	4.95
22.60	72.00	4.98
22.60	72.00	5.03
22.60	72.00	4.93
22.50	72.00	5.03
22.60	72.00	5.05
22.60	72.00	5.00
22.60	71.00	4.96
22.60	71.00	5.03
22.60	71.00	5.00
22.50	71.00	4.93
22.60	71.00	5.05
22.60	71.00	4.95
22.50	71.00	4.97
22.60	71.00	4.98
22.60	71.00	4.93
22.60	71.00	5.01
22.60	71.00	4.98
22.60	71.00	4.74
22.60	71.00	4.95
22.60	71.00	4.94
22.60	72.00	4.91
22.60	71.00	5.00
22.60	72.00	4.92
22.50	72.00	4.94
22.60	71.00	5.01
22.50	71.00	4.93
22.50	71.00	4.93
22.60	71.00	5.01
22.60	71.00	4.91
22.60	71.00	4.92
22.60	71.00	5.02
22.60	71.00	4.44
22.60	71.00	4.96
22.60	71.00	5.00
22.60	71.00	4.94
22.60	71.00	4.94
22.60	71.00	5.04
22.50	71.00	4.75
22.60	72.00	5.01
22.60	71.00	5.07
22.60	72.00	4.43
22.60	71.00	4.97
22.60	71.00	5.00
22.50	71.00	4.92
22.60	71.00	5.01
22.50	71.00	5.04
22.50	71.00	4.83
22.50	71.00	4.61
22.60	71.00	5.04
22.50	71.00	4.45
22.60	71.00	5.06
22.60	71.00	5.00
22.60	71.00	4.97
22.60	71.00	5.03
22.60	71.00	4.95
22.60	71.00	4.98
22.60	71.00	5.01
22.60	71.00	4.40
22.60	71.00	4.97
22.50	71.00	4.89
22.60	72.00	4.83
22.60	72.00	5.08
22.60	71.00	5.03
22.60	71.00	4.92
22.60	71.00	4.87
22.60	71.00	5.02
22.60	71.00	4.87
22.70	71.00	4.94
22.60	71.00	5.01
22.60	71.00	4.92
22.60	71.00	4.94
22.60	71.00	4.70
22.60	71.00	4.83
22.60	71.00	5.20
22.60	71.00	4.99
22.60	71.00	4.90
22.60	71.00	4.96
22.70	71.00	4.99
22.60	71.00	4.89
22.50	71.00	4.47
22.60	71.00	4.98
22.60	71.00	4.94
22.60	72.00	5.06
22.70	72.00	5.04
22.60	71.00	4.95
22.60	72.00	5.06
22.60	72.00	5.01
22.60	72.00	4.94
22.70	72.00	5.07
22.70	72.00	5.00
22.60	72.00	4.95
22.60	72.00	5.03
22.60	72.00	5.02
22.60	72.00	4.44
22.60	72.00	5.00
22.50	72.00	5.04
22.70	72.00	5.36
22.60	72.00	5.26
22.60	72.00	4.94
22.70	72.00	5.11
22.70	72.00	4.98
22.70	72.00	5.03
22.70	72.00	4.96
22.60	72.00	5.06
22.60	72.00	4.98
22.60	72.00	4.45
22.70	72.00	5.05
22.60	72.00	4.92
22.60	72.00	5.03
22.60	72.00	5.10
22.70	72.00	4.93
22.60	71.00	4.99
22.60	71.00	5.02
22.60	71.00	4.94
22.60	71.00	5.04
22.60	71.00	5.00
22.60	71.00	4.93
22.70	71.00	5.16
22.60	71.00	5.06
22.60	71.00	4.51
22.60	71.00	5.10
22.60	72.00	5.14
22.60	72.00	5.03
22.70	72.00	5.14
22.60	72.00	5.12
22.60	71.00	5.04
22.70	72.00	5.16
22.60	72.00	5.10
22.60	72.00	5.02
22.60	72.00	5.16
22.60	72.00	5.06
22.60	72.00	5.07
22.60	72.00	5.14
22.60	72.00	5.03
22.60	72.00	5.05
22.60	72.00	5.16
22.70	71.00	5.03
