Temperatur (C)	Luftfugtighed (%)	Afstand (mm)	
23.70	76.00	4.79
23.80	76.00	4.75
23.70	76.00	4.77
23.70	76.00	4.73
23.80	76.00	4.68
23.70	76.00	4.71
23.70	76.00	4.69
23.70	76.00	5.12
23.70	77.00	4.70
23.70	76.00	4.75
23.70	76.00	4.71
23.80	76.00	4.80
23.70	77.00	4.78
23.70	76.00	4.76
23.70	77.00	4.75
23.70	77.00	4.66
23.70	77.00	4.72
23.70	77.00	4.70
23.70	77.00	4.00
23.70	77.00	4.69
23.70	77.00	3.99
23.70	77.00	4.76
23.70	77.00	4.72
23.80	77.00	4.72
23.70	77.00	4.69
23.70	77.00	4.65
23.70	76.00	4.69
23.70	77.00	4.66
23.60	77.00	4.67
23.70	76.00	4.65
23.70	77.00	4.70
23.70	77.00	4.68
23.70	76.00	4.74
23.70	76.00	4.75
23.70	77.00	4.75
23.70	77.00	4.70
23.70	76.00	4.70
23.70	77.00	4.65
23.70	76.00	4.67
23.70	76.00	4.67
23.70	76.00	4.66
23.70	76.00	4.65
23.70	77.00	4.01
23.70	77.00	4.65
23.80	77.00	4.74
23.70	77.00	4.71
23.70	77.00	4.69
23.70	77.00	4.74
23.70	77.00	4.70
23.70	77.00	4.70
23.70	77.00	4.69
23.60	77.00	4.65
23.70	77.00	4.65
23.70	77.00	4.58
23.70	77.00	4.64
23.70	77.00	4.05
23.70	77.00	4.65
23.60	77.00	4.64
23.70	77.00	4.72
23.70	77.00	4.70
23.80	77.00	4.94
23.70	76.00	4.79
23.70	77.00	4.34
23.70	76.00	4.63
23.70	77.00	4.64
23.70	77.00	4.62
23.70	77.00	4.64
23.70	77.00	3.99
23.70	77.00	4.70
23.70	77.00	4.68
23.70	77.00	4.64
23.70	77.00	4.73
23.70	77.00	5.03
23.70	77.00	4.65
23.80	77.00	4.47
23.70	77.00	4.57
23.70	77.00	4.57
23.70	77.00	4.54
23.70	76.00	4.66
23.70	76.00	3.96
23.70	77.00	4.65
23.70	76.00	4.64
23.70	76.00	5.03
23.70	77.00	4.54
23.70	77.00	4.58
23.70	77.00	4.56
23.70	77.00	4.57
23.70	77.00	4.62
23.70	77.00	4.63
23.70	77.00	4.63
23.70	77.00	4.67
23.60	77.00	4.69
23.70	77.00	4.65
23.70	76.00	4.65
23.70	76.00	4.64
23.70	76.00	4.57
23.70	76.00	4.50
23.70	76.00	4.60
23.60	76.00	4.57
23.70	76.00	4.54
23.70	76.00	4.61
23.70	76.00	4.69
23.70	76.00	4.62
23.60	76.00	4.55
23.70	76.00	4.65
23.70	76.00	4.63
23.70	76.00	4.54
23.80	76.00	4.64
23.70	76.00	4.54
23.70	76.00	4.54
23.70	76.00	4.32
23.70	76.00	4.60
23.70	76.00	3.71
23.80	76.00	4.00
23.70	76.00	4.61
23.70	76.00	4.64
23.70	76.00	4.62
23.70	76.00	4.59
23.70	76.00	4.57
23.70	76.00	4.52
23.70	76.00	4.17
23.70	76.00	4.54
23.70	76.00	4.58
23.70	76.00	4.65
23.70	76.00	4.50
23.80	76.00	4.64
23.70	76.00	4.57
23.70	76.00	4.50
23.70	76.00	3.92
23.70	76.00	4.60
23.60	76.00	4.53
23.70	76.00	4.59
23.80	76.00	4.81
23.70	76.00	4.57
23.70	76.00	4.57
23.70	76.00	4.50
23.70	76.00	4.47
23.70	76.00	4.53
23.60	76.00	4.55
23.70	76.00	4.54
23.70	76.00	4.60
23.70	76.00	4.60
23.80	76.00	4.57
23.70	76.00	4.81
23.70	76.00	4.54
23.70	76.00	4.56
23.70	76.00	4.36
23.70	77.00	4.34
23.80	77.00	4.52
23.70	76.00	4.50
23.70	76.00	4.47
23.70	76.00	4.50
23.70	76.00	4.48
23.70	76.00	4.52
23.70	77.00	4.55
23.70	76.00	4.53
23.60	76.00	4.54
23.70	76.00	4.53
23.80	76.00	4.47
23.60	76.00	4.48
23.70	76.00	4.51
23.70	76.00	4.58
23.70	76.00	4.54
23.70	76.00	4.79
23.70	76.00	4.35
23.70	76.00	4.54
23.70	76.00	4.51
23.70	76.00	4.75
23.70	76.00	4.42
23.70	76.00	4.47
23.70	76.00	4.47
23.70	76.00	3.85
23.70	76.00	4.55
23.70	76.00	4.55
23.80	76.00	4.52
23.80	76.00	4.48
23.70	76.00	4.45
23.70	76.00	4.45
23.70	76.00	4.41
23.70	76.00	4.42
23.70	76.00	4.48
23.60	76.00	4.48
23.70	76.00	4.50
23.70	76.00	4.51
23.70	76.00	4.50
23.70	76.00	4.51
23.80	76.00	4.50
23.60	76.00	4.77
23.80	76.00	4.48
23.70	76.00	4.44
23.70	76.00	4.44
23.80	76.00	4.43
23.70	76.00	4.49
23.80	76.00	4.44
23.80	76.00	4.49
23.80	76.00	4.50
23.80	76.00	4.53
23.70	76.00	4.49
23.70	77.00	4.49
23.70	77.00	4.44
23.70	77.00	4.45
23.80	76.00	4.42
23.80	77.00	4.46
23.80	77.00	4.45
23.70	77.00	4.41
23.70	77.00	3.82
23.70	77.00	4.47
23.70	77.00	4.40
23.70	76.00	4.44
23.60	76.00	3.80
23.70	76.00	4.50
23.80	76.00	4.46
23.80	76.00	4.46
23.70	76.00	4.44
23.70	76.00	4.39
23.60	76.00	4.40
23.80	77.00	4.36
23.80	77.00	4.39
23.80	76.00	3.83
23.80	76.00	4.47
23.80	77.00	4.47
23.80	76.00	4.49
23.70	76.00	4.74
23.70	77.00	4.42
23.70	76.00	4.39
23.70	76.00	4.39
23.80	76.00	4.42
23.80	77.00	4.41
23.70	76.00	4.41
23.60	76.00	3.77
23.80	76.00	4.44
23.70	76.00	4.48
23.70	76.00	4.47
23.80	76.00	4.43
23.70	76.00	4.39
23.80	76.00	4.40
23.70	76.00	4.24
23.70	76.00	4.37
23.70	76.00	4.39
23.70	76.00	4.36
23.80	76.00	4.36
23.80	76.00	4.39
23.70	76.00	4.39
23.70	76.00	3.81
23.80	76.00	4.43
23.70	76.00	4.44
23.70	75.00	4.44
23.80	75.00	4.45
23.80	75.00	4.45
23.70	75.00	4.41
23.70	75.00	4.37
23.80	75.00	4.36
23.70	75.00	4.36
23.70	76.00	4.35
23.70	76.00	4.36
23.70	76.00	4.39
23.80	76.00	4.41
23.70	76.00	4.42
23.80	76.00	4.42
23.80	76.00	4.39
23.70	76.00	4.18
23.80	76.00	4.16
23.80	76.00	4.40
23.70	76.00	4.36
23.70	76.00	4.38
23.80	76.00	4.32
23.80	77.00	4.33
23.80	77.00	4.31
23.80	77.00	4.35
23.70	77.00	4.33
23.80	77.00	4.34
23.80	77.00	4.39
23.80	77.00	4.42
23.80	77.00	4.36
23.80	78.00	4.39
23.80	78.00	4.40
23.70	78.00	4.54
23.80	78.00	4.44
23.80	78.00	4.03
23.50	78.00	4.36
23.80	77.00	4.37
23.80	77.00	4.29
23.80	77.00	3.70
23.80	77.00	4.36
23.80	77.00	4.40
23.80	77.00	4.36
23.80	77.00	4.36
23.70	77.00	4.34
23.80	77.00	4.35
23.70	77.00	4.29
23.80	77.00	4.57
23.80	76.00	4.28
23.80	76.00	4.24
23.80	76.00	4.34
23.80	75.00	4.39
23.80	75.00	4.37
23.70	75.00	4.38
23.70	75.00	4.34
23.80	75.00	4.31
23.80	75.00	4.27
23.80	75.00	3.72
23.80	75.00	4.38
23.70	75.00	4.29
23.80	75.00	4.39
23.70	75.00	4.34
23.80	75.00	4.36
23.70	75.00	4.30
23.70	75.00	4.29
23.80	75.00	4.24
23.80	75.00	4.26
23.80	75.00	4.44
23.80	75.00	4.64
23.80	75.00	4.57
23.80	75.00	4.27
23.80	75.00	4.67
23.80	75.00	4.46
23.80	75.00	4.23
23.80	75.00	4.62
23.80	75.00	4.17
23.80	75.00	4.34
23.80	75.00	4.26
23.80	75.00	4.27
23.80	75.00	3.74
23.80	75.00	3.76
23.80	75.00	4.32
23.80	75.00	4.31
23.80	76.00	4.26
23.70	76.00	4.27
23.80	76.00	4.28
23.80	76.00	4.23
23.80	76.00	4.20
23.80	76.00	4.25
23.80	76.00	3.70
23.80	76.00	4.29
23.80	76.00	4.27
23.80	76.00	4.45
23.80	76.00	4.35
23.80	76.00	4.11
23.80	76.00	4.45
23.80	76.00	4.43
23.80	77.00	4.31
23.80	76.00	4.29
23.80	77.00	4.29
23.80	77.00	4.29
23.80	77.00	4.29
23.70	77.00	4.21
23.80	77.00	4.21
23.80	77.00	4.21
23.80	77.00	4.09
23.90	77.00	4.22
23.80	77.00	4.31
23.80	77.00	4.54
23.80	77.00	4.04
23.80	77.00	4.02
23.90	77.00	4.39
23.80	77.00	4.25
23.80	77.00	4.23
23.80	77.00	3.64
23.80	77.00	3.94
23.90	77.00	4.04
23.80	77.00	4.29
23.80	77.00	4.25
23.80	77.00	3.99
23.80	77.00	4.20
23.80	77.00	4.25
23.80	77.00	4.27
23.80	77.00	4.05
23.90	77.00	4.55
23.80	77.00	4.37
23.90	77.00	4.52
23.90	76.00	4.15
23.90	77.00	4.18
23.80	77.00	4.21
23.80	77.00	4.23
23.80	77.00	4.20
23.80	77.00	3.73
23.80	77.00	4.22
23.80	77.00	4.17
23.90	77.00	4.15
23.70	77.00	4.22
23.80	77.00	4.37
23.90	77.00	4.09
23.80	77.00	4.43
23.90	77.00	4.23
23.80	77.00	4.25
23.80	77.00	4.22
23.80	77.00	4.23
23.80	77.00	4.22
23.80	77.00	4.15
23.80	77.00	3.60
23.80	77.00	4.17
23.90	77.00	4.55
23.80	77.00	4.04
23.90	77.00	4.21
23.80	77.00	4.19
23.80	77.00	4.51
23.80	77.00	4.15
23.80	77.00	4.12
23.90	77.00	4.17
23.90	77.00	4.19
23.80	77.00	4.15
23.80	77.00	4.20
23.80	77.00	4.21
23.80	77.00	4.19
23.80	77.00	4.19
23.80	77.00	4.19
23.80	77.00	4.16
23.80	77.00	4.11
23.90	77.00	3.58
23.80	77.00	4.25
23.90	77.00	4.32
23.90	77.00	4.17
23.80	77.00	4.21
23.80	77.00	4.27
23.90	77.00	4.35
23.90	77.00	4.08
23.80	77.00	4.09
23.90	77.00	4.13
23.80	77.00	4.13
23.90	77.00	4.16
23.80	77.00	4.21
23.80	77.00	4.19
23.80	77.00	4.20
23.90	77.00	4.17
23.90	77.00	4.14
23.80	77.00	4.11
23.80	77.00	4.11
23.80	77.00	3.60
23.80	77.00	4.22
23.80	77.00	4.15
23.80	77.00	4.14
23.80	77.00	3.53
23.80	77.00	4.17
23.80	77.00	4.16
23.80	77.00	4.17
23.80	77.00	4.13
23.90	77.00	4.15
23.80	77.00	4.09
23.90	78.00	3.56
23.70	77.00	4.29
23.90	77.00	4.02
23.90	77.00	4.20
23.90	77.00	4.15
23.80	77.00	4.09
23.90	77.00	4.13
23.90	77.00	4.10
23.80	77.00	4.09
23.70	77.00	3.55
23.80	77.00	4.18
23.90	77.00	4.15
23.90	77.00	4.17
23.80	77.00	4.13
23.90	77.00	3.56
23.80	77.00	3.62
23.80	77.00	4.15
23.90	77.00	4.11
23.80	77.00	4.10
23.90	77.00	4.10
23.90	78.00	4.13
23.90	78.00	4.04
23.90	78.00	4.15
23.80	78.00	4.20
23.90	78.00	4.10
23.80	78.00	3.84
23.90	78.00	3.96
23.80	78.00	4.39
23.90	78.00	4.10
23.90	78.00	4.11
23.90	77.00	4.06
23.80	77.00	4.05
23.90	77.00	3.63
23.90	77.00	4.13
23.80	77.00	4.13
23.80	77.00	4.13
23.80	77.00	4.13
23.90	77.00	4.13
23.80	77.00	4.37
23.90	77.00	4.01
23.90	77.00	4.21
23.90	77.00	4.03
23.90	77.00	4.07
23.90	77.00	4.08
23.80	77.00	4.10
23.90	77.00	4.15
23.80	77.00	4.11
23.90	77.00	4.10
23.90	77.00	4.40
23.80	77.00	3.77
23.80	77.00	4.13
23.80	76.00	4.13
23.80	77.00	4.14
23.80	77.00	4.10
23.80	77.00	3.93
23.90	77.00	4.05
23.80	76.00	4.05
23.90	76.00	3.86
23.90	76.00	3.94
23.80	77.00	3.99
23.90	76.00	4.05
23.80	76.00	4.09
23.80	76.00	4.11
23.80	76.00	4.09
23.90	76.00	4.08
23.80	76.00	4.10
23.90	76.00	4.07
23.90	76.00	4.02
23.90	76.00	4.03
23.80	76.00	4.02
23.80	76.00	3.52
23.80	76.00	4.11
23.80	76.00	4.08
23.90	76.00	4.09
23.80	76.00	4.05
23.90	76.00	4.01
23.90	76.00	4.05
23.80	76.00	4.02
23.80	76.00	3.55
23.90	76.00	4.13
23.80	76.00	4.09
23.80	76.00	4.08
23.80	76.00	4.05
23.70	76.00	4.02
23.90	77.00	4.03
23.80	77.00	3.50
23.90	77.00	4.11
23.90	76.00	4.11
23.90	77.00	4.10
23.80	76.00	4.07
23.90	76.00	4.06
23.90	76.00	4.10
23.80	77.00	4.05
23.80	77.00	4.02
23.90	77.00	4.03
23.80	77.00	3.97
23.80	77.00	4.11
23.80	77.00	4.08
23.80	76.00	4.06
23.80	77.00	4.06
23.80	77.00	4.05
23.80	77.00	4.03
23.90	77.00	3.96
23.90	77.00	4.06
23.80	77.00	4.07
23.90	77.00	4.06
23.80	77.00	4.06
23.80	76.00	4.04
23.90	77.00	4.07
23.80	77.00	4.03
23.80	77.00	4.00
23.90	77.00	3.98
23.80	77.00	4.06
23.80	77.00	4.06
23.80	77.00	4.06
23.80	77.00	4.09
23.90	77.00	4.05
23.80	77.00	4.06
23.90	77.00	4.02
23.80	77.00	4.01
23.80	77.00	4.03
23.90	77.00	3.51
23.90	77.00	4.06
23.80	77.00	4.08
23.90	77.00	4.03
23.80	77.00	4.08
23.90	77.00	4.03
23.90	77.00	4.06
23.80	77.00	4.02
23.80	77.00	4.00
23.90	77.00	3.54
23.90	77.00	3.78
23.90	77.00	4.02
23.90	77.00	4.00
23.80	77.00	4.01
23.80	77.00	4.02
23.90	77.00	4.03
23.70	77.00	4.05
23.80	77.00	4.03
23.80	77.00	4.04
23.90	77.00	3.85
23.90	77.00	4.00
23.80	77.00	3.98
23.80	77.00	4.06
23.90	77.00	4.03
23.80	77.00	4.05
23.80	77.00	4.02
23.80	77.00	4.01
23.90	77.00	4.03
23.80	77.00	4.00
23.90	77.00	3.99
23.90	77.00	3.99
23.90	77.00	4.04
23.90	77.00	4.02
23.90	77.00	4.02
23.80	77.00	3.98
23.80	77.00	3.99
23.90	77.00	4.05
23.90	77.00	4.04
23.80	76.00	3.77
23.80	77.00	4.02
23.90	77.00	3.96
23.80	77.00	4.04
23.80	77.00	4.06
23.90	77.00	4.00
23.90	77.00	3.92
23.90	77.00	3.97
23.90	77.00	4.00
23.80	77.00	3.95
23.90	77.00	4.03
23.90	77.00	4.02
23.80	77.00	4.03
23.80	77.00	4.02
23.90	77.00	4.01
23.80	77.00	3.99
23.80	77.00	3.95
23.90	77.00	4.02
23.70	77.00	4.00
23.90	77.00	4.03
23.80	77.00	4.02
23.90	77.00	4.02
23.90	77.00	4.01
23.80	77.00	3.97
23.80	77.00	3.94
23.90	77.00	4.09
23.90	77.00	4.16
23.90	77.00	4.00
23.80	77.00	3.96
23.80	77.00	4.02
23.80	77.00	4.01
23.80	77.00	4.11
23.80	77.00	3.98
23.90	77.00	3.46
23.80	77.00	4.02
23.80	77.00	3.99
23.80	77.00	3.93
23.80	77.00	3.94
23.80	77.00	3.83
23.90	77.00	3.46
23.80	77.00	4.00
23.80	77.00	3.96
23.80	78.00	3.92
23.90	78.00	3.99
23.80	78.00	3.92
23.80	78.00	3.99
23.80	78.00	3.98
23.90	78.00	3.92
23.80	78.00	4.00
23.80	78.00	3.96
23.80	78.00	3.93
23.80	78.00	4.02
23.90	78.00	3.97
23.90	78.00	3.90
23.80	78.00	3.98
23.70	78.00	3.92
23.90	78.00	3.93
23.80	78.00	3.97
23.80	78.00	3.90
23.80	78.00	3.98
23.80	78.00	3.47
23.80	78.00	3.97
23.70	78.00	3.96
23.90	78.00	3.91
23.90	78.00	3.96
23.80	79.00	3.90
23.80	79.00	3.92
23.80	79.00	3.97
23.80	79.00	3.88
23.80	79.00	3.98
23.80	79.00	3.92
23.90	79.00	3.89
23.90	79.00	3.96
23.80	79.00	3.89
23.90	79.00	3.97
23.80	79.00	3.94
23.90	79.00	3.86
23.80	79.00	3.97
23.80	79.00	3.92
23.80	79.00	3.93
23.80	79.00	3.96
23.80	79.00	3.89
23.80	79.00	3.96
23.80	79.00	3.92
23.90	79.00	3.89
23.80	79.00	3.97
23.80	79.00	3.91
23.80	79.00	3.94
23.70	79.00	3.93
23.80	79.00	3.88
23.80	79.00	3.97
23.80	79.00	3.90
23.80	79.00	3.90
23.80	79.00	3.97
23.80	79.00	3.91
23.80	79.00	3.46
23.80	79.00	3.96
23.80	79.00	4.15
23.80	79.00	3.88
23.80	79.00	3.96
23.80	79.00	3.85
23.80	79.00	3.48
23.80	79.00	3.92
23.80	79.00	3.85
23.80	79.00	3.93
23.80	79.00	3.92
23.80	79.00	3.87
23.70	79.00	3.96
23.80	79.00	3.86
23.80	79.00	3.92
23.80	79.00	3.92
23.80	79.00	3.89
23.80	79.00	3.95
23.80	79.00	3.85
23.70	78.00	3.92
23.80	79.00	3.90
23.80	79.00	3.86
23.80	79.00	3.94
23.80	79.00	3.86
23.80	79.00	3.90
23.80	79.00	3.93
23.80	79.00	3.41
23.80	79.00	3.96
23.80	79.00	4.05
23.80	79.00	3.86
23.80	79.00	3.99
23.80	79.00	3.92
23.80	79.00	3.86
23.80	79.00	3.93
23.80	79.00	3.89
23.80	79.00	3.86
23.80	79.00	3.93
23.80	79.00	3.89
23.80	79.00	3.84
23.80	79.00	3.92
23.80	79.00	3.84
23.80	79.00	3.92
23.80	79.00	3.90
23.80	79.00	3.85
23.80	79.00	3.92
23.80	79.00	3.85
23.80	79.00	3.94
23.80	78.00	3.88
23.80	79.00	3.80
23.80	79.00	3.93
23.80	79.00	3.84
23.80	79.00	3.93
23.70	79.00	3.90
23.70	79.00	3.85
23.80	79.00	3.92
23.80	79.00	3.85
23.80	79.00	3.90
23.70	79.00	3.64
23.80	79.00	4.07
23.80	79.00	3.86
23.80	79.00	3.92
23.80	79.00	3.83
23.80	79.00	3.89
23.70	79.00	3.90
23.80	79.00	3.82
23.70	79.00	3.86
23.80	79.00	3.92
23.80	78.00	3.86
23.80	79.00	3.90
23.80	79.00	3.89
23.80	79.00	3.83
23.80	79.00	4.10
23.80	79.00	3.89
23.80	79.00	3.81
23.80	79.00	3.92
23.80	79.00	3.85
23.80	79.00	3.85
23.80	79.00	3.90
23.80	79.00	3.84
23.80	79.00	3.88
23.80	79.00	3.89
23.80	79.00	3.80
23.80	79.00	3.92
23.80	79.00	3.83
23.80	79.00	3.46
23.70	79.00	3.88
23.80	79.00	3.82
23.80	79.00	3.92
23.80	79.00	3.83
23.80	79.00	3.86
23.80	79.00	3.89
23.80	79.00	3.84
23.80	79.00	3.89
23.80	79.00	3.89
23.70	79.00	3.83
23.80	79.00	3.68
23.80	79.00	3.66
23.80	79.00	3.88
23.80	79.00	3.90
23.80	79.00	3.81
23.80	79.00	3.92
23.80	79.00	3.88
23.70	79.00	3.83
23.70	79.00	3.90
23.80	79.00	3.83
23.70	79.00	3.84
23.80	79.00	3.88
23.80	79.00	3.80
23.80	79.00	3.90
23.80	79.00	3.86
23.80	79.00	3.81
23.70	79.00	3.89
23.70	79.00	3.81
23.80	79.00	3.63
23.70	79.00	3.89
23.80	79.00	3.83
23.80	79.00	3.88
23.80	79.00	3.83
23.70	79.00	3.85
23.80	79.00	3.88
23.80	79.00	3.79
23.70	79.00	3.89
23.80	79.00	3.88
23.70	79.00	3.81
23.80	79.00	3.89
23.80	79.00	3.85
23.70	79.00	3.40
23.80	79.00	3.90
23.70	79.00	3.82
23.80	79.00	3.86
23.80	79.00	3.88
23.70	79.00	3.81
23.70	79.00	3.90
23.80	79.00	3.83
23.70	79.00	3.85
23.80	79.00	3.89
23.80	79.00	3.78
23.80	79.00	3.90
23.80	79.00	3.84
23.80	79.00	3.83
23.80	79.00	3.63
23.80	79.00	3.65
23.80	79.00	3.99
23.80	79.00	3.90
23.80	79.00	3.41
23.80	79.00	3.90
23.70	79.00	3.84
23.80	79.00	4.06
23.80	79.00	3.87
23.80	79.00	3.81
23.70	79.00	3.81
23.80	79.00	3.89
23.70	79.00	3.79
23.80	79.00	3.86
23.70	79.00	3.85
23.70	79.00	3.80
23.70	79.00	3.88
23.80	79.00	3.83
23.70	79.00	3.81
23.80	79.00	3.88
23.80	79.00	3.39
23.80	79.00	3.83
23.80	79.00	3.87
23.70	79.00	3.81
23.80	79.00	3.89
23.70	79.00	3.84
23.80	79.00	3.40
23.80	80.00	3.73
23.80	79.00	3.85
23.70	79.00	3.73
23.70	79.00	3.87
23.80	79.00	3.78
23.70	79.00	3.84
23.80	79.00	3.88
23.70	79.00	3.38
23.70	79.00	3.87
23.80	79.00	4.03
23.80	79.00	3.84
23.80	79.00	3.80
23.80	79.00	3.88
23.70	79.00	3.86
23.70	79.00	3.78
23.70	79.00	3.89
23.70	79.00	3.85
23.80	79.00	3.78
23.70	79.00	3.89
23.70	79.00	3.89
23.80	79.00	3.44
23.80	79.00	3.89
23.70	79.00	3.80
23.70	79.00	3.83
23.70	79.00	4.05
23.80	79.00	3.83
23.70	79.00	3.81
23.70	79.00	3.87
23.70	79.00	3.40
23.70	79.00	3.78
23.70	79.00	3.88
23.70	79.00	3.79
23.70	79.00	3.89
23.70	79.00	3.84
23.70	79.00	3.79
23.70	79.00	3.88
23.80	79.00	3.81
23.80	79.00	3.83
23.70	80.00	3.85
23.70	79.00	3.79
23.70	79.00	3.83
23.70	80.00	3.88
23.70	80.00	3.70
23.80	80.00	3.89
23.80	79.00	3.83
23.60	80.00	3.77
23.80	80.00	3.86
23.80	80.00	3.74
23.80	80.00	3.84
23.80	80.00	3.88
23.80	80.00	3.78
23.70	80.00	3.84
23.80	79.00	3.63
23.80	79.00	3.40
23.70	79.00	3.88
23.70	80.00	3.84
23.60	80.00	3.81
23.70	80.00	3.94
23.80	79.00	3.80
23.80	79.00	3.80
23.70	79.00	3.86
23.80	79.00	3.77
23.70	80.00	3.82
23.80	79.00	3.85
23.70	79.00	3.41
23.80	79.00	3.81
23.70	80.00	3.85
23.70	80.00	3.78
23.80	79.00	3.67
23.80	80.00	3.97
23.80	79.00	3.74
23.80	79.00	3.85
23.70	79.00	3.86
23.80	80.00	3.80
23.70	80.00	3.88
23.80	79.00	3.84
23.70	79.00	3.79
23.80	80.00	3.87
23.70	80.00	3.81
23.80	79.00	3.79
23.70	79.00	3.85
23.70	79.00	3.41
23.80	79.00	3.45
23.70	80.00	3.85
23.70	80.00	3.79
23.70	80.00	3.86
23.70	79.00	3.83
23.70	80.00	3.79
23.70	80.00	4.10
23.70	80.00	3.85
23.80	80.00	3.61
23.80	80.00	3.85
23.80	79.00	3.68
23.80	80.00	3.81
23.70	80.00	3.84
23.80	79.00	3.85
23.80	80.00	3.80
23.70	79.00	3.80
23.70	80.00	3.87
23.80	80.00	3.80
23.80	79.00	3.80
23.70	80.00	3.87
23.70	80.00	3.79
23.70	79.00	3.41
23.70	80.00	4.05
23.80	80.00	3.84
23.70	80.00	3.79
23.70	80.00	3.85
23.70	80.00	3.81
23.70	80.00	3.81
23.60	80.00	3.86
23.70	80.00	3.83
23.70	80.00	3.79
23.70	80.00	3.88
23.80	80.00	3.83
23.70	80.00	3.78
23.70	80.00	3.88
23.70	80.00	3.85
23.70	80.00	3.80
23.70	80.00	3.86
23.70	80.00	3.81
23.70	80.00	3.79
23.70	80.00	3.86
23.70	80.00	3.73
23.80	80.00	3.42
23.80	80.00	4.11
23.80	80.00	3.84
23.80	80.00	3.83
23.70	80.00	3.80
23.70	80.00	3.87
23.70	80.00	3.81
23.70	80.00	3.78
23.60	80.00	3.85
23.80	80.00	3.74
23.80	80.00	3.34
23.70	80.00	3.86
23.70	80.00	3.76
23.70	80.00	3.87
23.70	80.00	3.83
23.70	80.00	3.77
23.70	80.00	3.85
23.70	80.00	3.76
23.70	80.00	3.80
23.60	80.00	3.85
23.70	80.00	3.78
23.70	80.00	3.79
23.70	80.00	3.85
23.80	80.00	3.79
23.70	80.00	3.83
23.70	80.00	3.86
23.70	80.00	3.77
23.70	80.00	3.86
23.70	80.00	3.67
23.70	80.00	3.80
23.70	80.00	3.44
23.70	80.00	3.86
23.70	80.00	3.76
23.70	80.00	3.84
23.70	80.00	3.84
23.70	80.00	3.76
23.70	80.00	3.85
23.70	80.00	3.82
23.70	80.00	3.78
23.70	80.00	4.12
23.80	80.00	4.01
23.80	80.00	3.82
23.70	80.00	3.80
23.70	80.00	3.86
23.70	80.00	3.78
23.70	80.00	3.42
23.70	80.00	3.85
23.70	80.00	3.40
23.70	80.00	3.86
23.60	80.00	3.81
23.70	80.00	3.82
23.70	80.00	3.85
23.70	80.00	3.78
23.70	80.00	3.96
23.70	80.00	3.81
23.70	80.00	3.79
23.70	80.00	3.85
23.70	80.00	3.77
23.60	80.00	3.80
23.70	80.00	3.84
23.60	80.00	3.77
23.70	80.00	3.45
23.70	80.00	3.84
23.70	80.00	3.44
23.70	80.00	3.86
23.70	80.00	3.78
23.70	80.00	3.85
23.70	80.00	3.84
23.70	80.00	3.40
23.60	80.00	3.85
23.70	80.00	3.79
23.70	80.00	3.84
23.70	80.00	3.84
23.60	80.00	3.79
23.70	80.00	3.87
23.70	80.00	3.78
23.70	80.00	3.41
23.70	80.00	3.85
23.60	80.00	3.79
23.70	80.00	3.76
23.70	80.00	3.96
23.70	80.00	3.81
23.70	80.00	3.84
23.70	80.00	3.79
23.70	80.00	3.84
23.60	80.00	3.82
23.80	80.00	3.80
23.70	80.00	3.86
23.60	80.00	3.79
23.70	80.00	3.81
23.70	80.00	3.84
23.70	80.00	3.78
23.70	80.00	3.88
23.70	80.00	3.81
23.70	80.00	3.80
23.70	80.00	3.86
23.60	80.00	3.79
23.70	80.00	3.83
23.70	80.00	3.85
23.70	80.00	3.79
23.70	80.00	3.85
23.70	80.00	3.79
23.60	80.00	3.47
23.70	80.00	3.82
23.70	80.00	3.40
23.70	80.00	3.88
23.60	80.00	3.77
23.70	80.00	3.72
23.70	80.00	3.85
23.70	80.00	3.80
23.70	80.00	3.87
23.60	80.00	3.77
23.70	80.00	3.85
23.70	80.00	3.80
23.70	80.00	3.81
23.70	80.00	3.85
23.60	80.00	3.79
23.60	80.00	3.61
23.70	80.00	3.72
23.70	81.00	3.80
23.70	80.00	3.92
23.80	81.00	4.10
23.70	80.00	3.27
23.70	80.00	3.89
23.60	80.00	3.97
23.70	80.00	3.86
23.70	80.00	3.80
23.60	80.00	3.80
23.70	80.00	3.87
23.60	80.00	3.76
23.70	80.00	3.87
23.60	80.00	3.82
23.70	80.00	3.83
23.60	80.00	3.85
23.70	80.00	3.45
23.70	80.00	3.88
23.70	80.00	3.80
23.60	80.00	3.83
23.70	80.00	4.13
23.70	81.00	3.81
23.60	80.00	3.79
23.70	80.00	3.86
23.70	80.00	3.80
23.60	80.00	3.86
23.70	80.00	3.88
23.70	80.00	3.77
23.70	80.00	3.84
23.70	81.00	3.84
23.60	80.00	3.42
23.60	80.00	3.86
23.70	80.00	3.79
23.70	80.00	3.77
23.70	80.00	3.81
23.60	80.00	3.80
23.70	80.00	3.86
23.70	80.00	3.73
23.70	80.00	3.86
23.60	81.00	3.83
23.60	80.00	3.78
23.70	80.00	3.87
23.60	80.00	3.78
23.70	80.00	3.86
23.70	80.00	3.81
23.70	80.00	3.87
23.70	80.00	3.80
23.70	81.00	3.80
23.70	80.00	3.85
23.60	80.00	3.78
23.70	80.00	3.88
23.70	80.00	3.80
23.60	80.00	4.00
23.70	80.00	3.83
23.70	80.00	3.80
23.70	80.00	3.85
23.60	81.00	3.81
23.70	81.00	3.78
23.60	80.00	3.86
23.60	81.00	3.81
23.70	80.00	3.88
23.60	81.00	3.77
23.70	81.00	3.85
